Unnamed: 0,id,text,keyword,url,raw_text,_input_hash,_task_hash,sentiment,annotator,annotation_id
335,338,"u can thank PiS :) nie czytałam aż tak dokładnie , ale ich \ "" tarcza antykryzysowa \ "" narusza tak ochydnie prawa pracownika , że to powinien być skandal , ale w końcu to w imię ratowania gospodarki so fuck 90 % of this nation",tarcza antykryzysowa,http://twitter.com/_worshipthesun/statuses/1244922521369141250,"u can thank PiS :) nie czytałam aż tak dokładnie, ale ich \""tarcza antykryzysowa\"" narusza tak ochydnie prawa pracownika, że to powinien być skandal, ale w końcu to w imię ratowania gospodarki so fuck 90% of this nation",-1702586681,2021910802,Negative,kaczmars@gmail.com,336
334,337,Kross zwolni pracowników . Tarcza antykryzysowa nie pomoże https://www.forbes.pl/biznes/kross-przeprowadzi-zwolnienia-grupowe-przez-koronawirusa/gqf7f8k?%3Futm_source=tt_forbes&utm_medium=social&utm_campaign=tt_redakcja … przez @ @forbespolska,tarcza antykryzysowa,http://twitter.com/kpawel81/statuses/1244592319787130880,Kross zwolni pracowników. Tarcza antykryzysowa nie pomoże https://www.forbes.pl/biznes/kross-przeprowadzi-zwolnienia-grupowe-przez-koronawirusa/gqf7f8k?%3Futm_source=tt_forbes&utm_medium=social&utm_campaign=tt_redakcja … przez @@forbespolska,-2099866153,376840570,Neutral,kaczmars@gmail.com,335
333,336,@AndrzejDuda Tarcza antykryzysowa na 10 maja ? Tak mocno spadły notowania że trzeba się spieszyć zanim ludzie zrozumieją jak zostali w dupie po koronawirusie ?,tarcza antykryzysowa,http://twitter.com/Marek_K4/statuses/1243948525135843329,@AndrzejDuda Tarcza antykryzysowa na 10 maja ? Tak mocno spadły notowania że trzeba się spieszyć zanim ludzie zrozumieją jak zostali w dupie po koronawirusie?,-2032398252,-284934154,Negative,kaczmars@gmail.com,334
332,335,"To PiS udając , że nic się nie dzieje i negując masowe występowanie choroby zakaźnej które uzasadnia wprowadzenie stanu klęski żywiołowej powinien cały podać się do dymisji ! Szkodzicie nie tylko ludziom ale także gospodarce . Wasza Tarcza antykryzysowa to sito !",tarcza antykryzysowa,http://twitter.com/Yorin001/statuses/1246933445378560007,"To PiS udając, że nic się nie dzieje i negując masowe występowanie choroby zakaźnej które uzasadnia wprowadzenie stanu klęski żywiołowej powinien cały podać się do dymisji! Szkodzicie nie tylko ludziom ale także gospodarce. Wasza Tarcza antykryzysowa to sito!",1974997838,1789784748,Negative,kaczmars@gmail.com,333
331,334,". @M_K_Blonska na konferencji prasowej : Mam wrażenie , że temat wyborów korespondencyjnych to przykrywka , by Polacy nie rozmawiali o tym , jak źle działa tarcza antykryzysowa , że młodzież jest mamiona tym , że egzaminy będą w normalnym terminie .",tarcza antykryzysowa,http://twitter.com/ObserwatorXY/statuses/1245647340142129152,".@M_K_Blonska na konferencji prasowej: Mam wrażenie, że temat wyborów korespondencyjnych to przykrywka, by Polacy nie rozmawiali o tym, jak źle działa tarcza antykryzysowa, że młodzież jest mamiona tym, że egzaminy będą w normalnym terminie.",1420173230,-962475293,Negative,kaczmars@gmail.com,332
330,333,W jaki sposób tarcza antykryzysowa odniosła się do bezdomnych ? Bezrobotnych ? Ludzi bez żadnych oszczędności ?,tarcza antykryzysowa,http://twitter.com/nerkowiec_/statuses/1246193443166134274,W jaki sposób tarcza antykryzysowa odniosła się do bezdomnych? Bezrobotnych? Ludzi bez żadnych oszczędności?,1846931731,1020141332,Negative,kaczmars@gmail.com,331
329,332,Tak rządzący sprzedają Polaków żydom ... ! Tarcza antykryzysowa zniszczy rynek pożyczek . Potrzebujący Polacy wylądują w ramionach lichwiarzy https://nczas.com/2020/03/29/tarcza-antykryzysowa-zniszczy-rynek-pozyczek-potrzebujacy-polacy-wyladuja-w-ramionach-lichwiarzy/ przez @NCZAS . COM,tarcza antykryzysowa,http://twitter.com/5555GE/statuses/1244353700497367042,Tak rządzący sprzedają Polaków żydom...! Tarcza antykryzysowa zniszczy rynek pożyczek. Potrzebujący Polacy wylądują w ramionach lichwiarzy https://nczas.com/2020/03/29/tarcza-antykryzysowa-zniszczy-rynek-pozyczek-potrzebujacy-polacy-wyladuja-w-ramionach-lichwiarzy/ przez @NCZAS.COM,-978315704,-887820776,Negative,kaczmars@gmail.com,330
328,331,Rozumiem rozterki służby zdrowia siedzę juz 3 dzień w aucie brak zleceń tylko nie wiem co lepsze #coronavirus czy te zbliżające się wagony przed oknem auta dlatego Niemcy daja ludziom wolna rękę bo niedługo zginiemy w domach #depresjahttps :/ / twitter.com/ezoteryczna301/status/1245261246234005504 …,służby zdrowia,http://twitter.com/piotr_makowiec/statuses/1245267278809219074,Rozumiem rozterki służby zdrowia siedzę juz 3 dzień w aucie brak zleceń tylko nie wiem co lepsze #coronavirus czy te zbliżające się wagony przed oknem auta dlatego Niemcy daja ludziom wolna rękę bo niedługo zginiemy w domach #depresjahttps://twitter.com/ezoteryczna301/status/1245261246234005504 …,2090900697,770362549,Negative,kaczmars@gmail.com,329
327,330,Bogu dzięki że te złodzieje i oszuści z PO PSL już nie rządzą bo dzisiaj służby zdrowia już by nie było . A nas by wywozili ciężarówkami i grupowo w dołach chowali . Dzięki ci Boże za PiS nam danie .,służby zdrowia,http://twitter.com/kkaras583/statuses/1243942737520611328,Bogu dzięki że te złodzieje i oszuści z PO PSL już nie rządzą bo dzisiaj służby zdrowia już by nie było. A nas by wywozili ciężarówkami i grupowo w dołach chowali. Dzięki ci Boże za PiS nam danie.,282632630,2102393238,Negative,kaczmars@gmail.com,328
326,329,"@najlepsiwPolsce Co tam problemy tysięcy obywateli , co tam problemy tysięcy firm , co tam problemy rodziców , którzy stali się nauczycielami dwojąc się i trojąc żeby siedzieć z dziećmi w domach . Co tam problemy służby zdrowia , co tam problemy starszych ludzi . SMOLEŃSK KURWA !",służby zdrowia,http://twitter.com/Tomasz_xpl/statuses/1248537974758834176,"@najlepsiwPolsce Co tam problemy tysięcy obywateli, co tam problemy tysięcy firm, co tam problemy rodziców, którzy stali się nauczycielami dwojąc się i trojąc żeby siedzieć z dziećmi w domach. Co tam problemy służby zdrowia, co tam problemy starszych ludzi. SMOLEŃSK KURWA!",-965623282,-1920737707,Negative,kaczmars@gmail.com,327
325,328,@pan_prezydent @marekszulc4 A co jego to interesuje ? Co było przed chwilą na sztandarach ? Prywatyzacja służby zdrowia ! Co teraz by się działo gdyby jego marzenie się spełniło ?,służby zdrowia,http://twitter.com/GKorsarz/statuses/1246884154907791360,@pan_prezydent @marekszulc4 A co jego to interesuje? Co było przed chwilą na sztandarach? Prywatyzacja służby zdrowia! Co teraz by się działo gdyby jego marzenie się spełniło?,197763473,420387565,Negative,kaczmars@gmail.com,326
323,326,Co robicie dla służby zdrowia ? Zwalniacie pielęgniarski i kneblujecie lekarzy bo ośmielili się prosić o pomoc . Pisowska patologia .,służby zdrowia,http://twitter.com/PolskaNormalna/statuses/1245946489710489601,Co robicie dla służby zdrowia? Zwalniacie pielęgniarski i kneblujecie lekarzy bo ośmielili się prosić o pomoc. Pisowska patologia.,-1988311851,-1243795855,Negative,kaczmars@gmail.com,324
322,325,"2/2 koszty ściągnięcia zwłok do polski to jest kilka tysięcy euro . Uważam , że wielu z nich mogło zostać zagranicą i teraz tylko w Polsce stworzyli problem dla służby Zdrowia oraz innych służb mundurowych .",służby zdrowia,http://twitter.com/NyczkaDaniel/statuses/1246805485094866944,"2/2 koszty ściągnięcia zwłok do polski to jest kilka tysięcy euro. Uważam, że wielu z nich mogło zostać zagranicą i teraz tylko w Polsce stworzyli problem dla służby Zdrowia oraz innych służb mundurowych.",-1952543169,-151311928,Neutral,kaczmars@gmail.com,323
321,324,"Z obawy przed utratą politycznego poparcia i pokazaniem braku przygotowania zdecydowano się na kłamliwą kampanie , że maski nie są potrzebne i nie warto ich nosić . A można było wprost pwoiedziec , że powinny być priorytetem dla służby zdrowia , ale każdy może w domu zrobić maskę .",służby zdrowia,http://twitter.com/sneakers_squad/statuses/1248223800707239936,"Z obawy przed utratą politycznego poparcia i pokazaniem braku przygotowania zdecydowano się na kłamliwą kampanie, że maski nie są potrzebne i nie warto ich nosić. A można było wprost pwoiedziec, że powinny być priorytetem dla służby zdrowia, ale każdy może w domu zrobić maskę.",-2006633406,450883956,Negative,kaczmars@gmail.com,322
320,323,"\ "" wincyjj piniendzy \ "" dajcie na TVP i inne BZDURY zamiast na szpitale .. mam nadzieję że ten wirus dał wam do myślenia i jednak przyznacie się do tego że zaniedbaliście temat szpitali i służby zdrowia",służby zdrowia,http://twitter.com/AdamFanKopanej/statuses/1245777407929434112,"\""wincyjj piniendzy\"" dajcie na TVP i inne BZDURY zamiast na szpitale..mam nadzieję że ten wirus dał wam do myślenia i jednak przyznacie się do tego że zaniedbaliście temat szpitali i służby zdrowia",-2010346251,-366943168,Negative,kaczmars@gmail.com,321
319,322,@HenrykWisniewsk @trzaskowski_ @warszawa Dziadek ma pewnie swoje zioła na koronawirusa i wisi mu stan służby zdrowia .,służby zdrowia,http://twitter.com/btomaszek1/statuses/1244328755419664390,@HenrykWisniewsk @trzaskowski_ @warszawa Dziadek ma pewnie swoje zioła na koronawirusa i wisi mu stan służby zdrowia.,-1738457613,-391625934,Negative,kaczmars@gmail.com,320
318,321,"żeby mówić o organizacji , stanie służby zdrowia i organizacji wcale nie musi być covidu .",służby zdrowia,http://twitter.com/trzcinskig/statuses/1244257730908618752,"żeby mówić o organizacji, stanie służby zdrowia i organizacji wcale nie musi być covidu.",-1015428325,-1714844984,Neutral,kaczmars@gmail.com,319
317,320,@p_hudini @PremierRP @j_kopcinska trudno powiedzieć co robili O jedną rzecz mam pretensję - że nie wprowadzono procedur chroniących przenoszenie wirusa przez personel medyczny do placówek służby zdrowia i opiekuńczych Czy dało soę zgromadzić środki ochronne czy dokupić sprzet - nie mam wiedzy,służby zdrowia,http://twitter.com/DybaBojarski/statuses/1247076644457758720,@p_hudini @PremierRP @j_kopcinska trudno powiedzieć co robili O jedną rzecz mam pretensję - że nie wprowadzono procedur chroniących przenoszenie wirusa przez personel medyczny do placówek służby zdrowia i opiekuńczych Czy dało soę zgromadzić środki ochronne czy dokupić sprzet - nie mam wiedzy,1129199914,-1995294848,Negative,kaczmars@gmail.com,318
316,319,"Ostatnio podano , że amerykańska wojskowa służba zdrowia włączyła się czynnie do walki z koronawirusem . A co z naszą ? Jest czy nie ma .",służba zdrowia,http://twitter.com/APodziemski/statuses/1244274419536728065,"Ostatnio podano,że amerykańska wojskowa służba zdrowia włączyła się czynnie do walki z koronawirusem. A co z naszą? Jest czy nie ma.",340675588,1037870458,Negative,kaczmars@gmail.com,317
315,318,"Co za bzduraNiemcy , Wielka Brytania , Czechyogarniają to wszystko.Martwi mnie Polska służba zdrowia",służba zdrowia,http://twitter.com/tomaszszwarc1/statuses/1248940770196959232,"Co za bzduraNiemcy,Wielka Brytania,Czechyogarniają to wszystko.Martwi mnie Polska służba zdrowia",1811136412,-1023395288,Negative,kaczmars@gmail.com,316
314,317,"@pumbosza @zaynMalikKizak @AndrzejDuda Zagrożenie nie jest jakoś specjalnie wielkie . Chodzi o skalę . Była by z tego niezła dywersja , cyk - wszyscy dostają grypę i po wojsku . Tak jak wszyscy raptem dostaną sraczki to służba zdrowia też nie wytrzyma a ni kanalizacja i znów wywali Czajkę w Warszawie .",służba zdrowia,http://twitter.com/BaronBaleron/statuses/1248705132151427072,"@pumbosza @zaynMalikKizak @AndrzejDuda Zagrożenie nie jest jakoś specjalnie wielkie. Chodzi o skalę. Była by z tego niezła dywersja, cyk - wszyscy dostają grypę i po wojsku. Tak jak wszyscy raptem dostaną sraczki to służba zdrowia też nie wytrzyma a ni kanalizacja i znów wywali Czajkę w Warszawie.",771866209,-412469826,Negative,kaczmars@gmail.com,315
313,316,@LasekMaciej Raptem ok 3000 zarażonych i hospitalizowanych . 10 osób na powiat i cała Służba Zdrowia niewydolna ? Na kwarantannie ok 25 tys to nawet 100 osób w powiecie nie ma . Jakim cudem brak opieki lekarskiej ? A może oficjalne statystyki są znacznie zaniżone ?,służba zdrowia,http://twitter.com/KorinPK/statuses/1245825644367314945,@LasekMaciej Raptem ok 3000 zarażonych i hospitalizowanych. 10 osób na powiat i cała Służba Zdrowia niewydolna? Na kwarantannie ok 25 tys to nawet 100 osób w powiecie nie ma. Jakim cudem brak opieki lekarskiej? A może oficjalne statystyki są znacznie zaniżone?,450488622,761711494,Negative,kaczmars@gmail.com,314
312,315,"@SzumowskiLukasz @MorawieckiM @AndrzejDuda @BeataSzydlo Czas wprowadzić obowiązkowe noszenie maseczek choćby chirurgicznych w przestrzeni publicznej . Służba zdrowia nam się zaraża - to niedobrze , ale czas zacząc traktować każdego pacjenta jako potencjalnego pacjenta z COVID 2019",służba zdrowia,http://twitter.com/titto27909768/statuses/1243979984680751106,"@SzumowskiLukasz @MorawieckiM @AndrzejDuda @BeataSzydlo Czas wprowadzić obowiązkowe noszenie maseczek choćby chirurgicznych w przestrzeni publicznej. Służba zdrowia nam się zaraża - to niedobrze, ale czas zacząc traktować każdego pacjenta jako potencjalnego pacjenta z COVID 2019",-2118018849,170767900,Neutral,kaczmars@gmail.com,313
311,314,"@kozyra_szymon @piotr_chy Tu jest zbiorczo . W krajach gdzie sprawnie działa służba zdrowia ludzi się masowo testuje wyłapuje zakażonych i izoluje , w krajach o fatalnie działającej , niedoinwestowanej opiece medycznej robi się kwarantanny , wszystko zamyka , wprowadza kary i spawa drzwi ! https://t.co/cCRClJKuez",służba zdrowia,http://twitter.com/magdakodds/statuses/1244326596393263105,"@kozyra_szymon @piotr_chy Tu jest zbiorczo. W krajach gdzie sprawnie działa służba zdrowia ludzi się masowo testuje wyłapuje zakażonych i izoluje, w krajach o fatalnie działającej, niedoinwestowanej opiece medycznej robi się kwarantanny, wszystko zamyka, wprowadza kary i spawa drzwi! https://t.co/cCRClJKuez",-478843222,-1011414985,Negative,kaczmars@gmail.com,312
310,313,"@Sinica_M @Zosia4PL Bzdura , służba zdrowia tez dostała premie",służba zdrowia,http://twitter.com/Agak1975/statuses/1248141143193387029,"@Sinica_M @Zosia4PL Bzdura , służba zdrowia tez dostała premie",-756453194,1008604892,Negative,kaczmars@gmail.com,311
309,312,"@MWardzyniakowa Powiedział TRAFI , jeszcze nie trafilo i pewno zginą po drodze , służba zdrowia z tego dostanie ochłapy ! Te sukinsyny kradną dla swoich nie patrząc na nic ! ! Ciąg dalszy prania mózgów , by dobrze to wyglądało dla tych sukinsynów !",służba zdrowia,http://twitter.com/Teresa_Tereska_/statuses/1247758492833730560,"@MWardzyniakowa Powiedział TRAFI, jeszcze nie trafilo i pewno zginą po drodze, służba zdrowia z tego dostanie ochłapy! Te sukinsyny kradną dla swoich nie patrząc na nic!! Ciąg dalszy prania mózgów, by dobrze to wyglądało dla tych sukinsynów!",1433766973,1382915069,Negative,kaczmars@gmail.com,310
308,311,"Warto by zapytać czy Szwajcaria brała udział w wojnie oraz czy doświadczyła 45 lat komunizmu , bo jeżeli chodzić o średnią w ilość potwierdzonych chorych to ponad 5 tysięcy . Czyżby służba zdrowia nie domagała w Szwajcarii pomimo wysokich zarobków ?",służba zdrowia,http://twitter.com/Golf_Janusza/statuses/1246180130617245709,"Warto by zapytać czy Szwajcaria brała udział w wojnie oraz czy doświadczyła 45 lat komunizmu, bo jeżeli chodzić o średnią w ilość potwierdzonych chorych to ponad 5 tysięcy. Czyżby służba zdrowia nie domagała w Szwajcarii pomimo wysokich zarobków ?",1157800671,-577566947,Neutral,kaczmars@gmail.com,309
307,310,"Nikt przecież nie twierdzi , że niższa liczba zarażonych w Polsce to zasługa tego , że polska służba zdrowia jest sprawniejsza czy wydolniejsza niż niemiecka .",służba zdrowia,http://twitter.com/Vibovitsch/statuses/1244554853285802017,"Nikt przecież nie twierdzi, że niższa liczba zarażonych w Polsce to zasługa tego, że polska służba zdrowia jest sprawniejsza czy wydolniejsza niż niemiecka.",2013338254,-977180050,Neutral,kaczmars@gmail.com,308
306,309,"Ciśnie się tu niestety porównanie do akcji ratunkowej w Czernobylu , aż trudno to komentować : z jednej strony rządowa przechwałka jak to jest wszędzie wspaniale i ile to rząd robi , a z drugiej strony walcząca o nasze życie służba zdrowia pozostawiona samej sobie . To jest przepaść",służba zdrowia,http://twitter.com/Zbiter1/statuses/1244661536809005056,"Ciśnie się tu niestety porównanie do akcji ratunkowej w Czernobylu, aż trudno to komentować: z jednej strony rządowa przechwałka jak to jest wszędzie wspaniale i ile to rząd robi,a z drugiej strony walcząca o nasze życie służba zdrowia pozostawiona samej sobie .To jest przepaść",-1493172145,308033395,Negative,kaczmars@gmail.com,307
305,308,"@AlertPoznan @m_ignatowska @Strazacki @POZNANwZELLO @MotoSygnaly @CzasNaPoznan @lepszyPOZNAN @PoznanTen Ja mam pytanie do słuzby zdrowia dlaczego KUHWA nie apelujecie do RZĄDU ? Gdzie nasze składki do cholery . Jak nie chcą kupić to prosta sprawa , odchodzicie od łózek bo nie macie zapewnionej odpowiedniej ochrony . Obudzą sie raz dwa .",słuzby zdrowia,http://twitter.com/GCq_x/statuses/1244315618633043969,"@AlertPoznan @m_ignatowska @Strazacki @POZNANwZELLO @MotoSygnaly @CzasNaPoznan @lepszyPOZNAN @PoznanTen Ja mam pytanie do słuzby zdrowia dlaczego KUHWA nie apelujecie do RZĄDU? Gdzie nasze składki do cholery. Jak nie chcą kupić to prosta sprawa, odchodzicie od łózek bo nie macie zapewnionej odpowiedniej ochrony. Obudzą sie raz dwa.",-163840509,916558058,Negative,kaczmars@gmail.com,306
304,307,"On może kasłać , ważne zeby jego nikt nie zakasłał .. @SzumowskiLukasz stwierdził że jest tak źle ze pora załozyc maski .. płakać się chce ... w żadnym kraju nikt tak żle nie potraktował słuzby zdrowia .. [ statystyki i sondaże nie kłamią ]",słuzby zdrowia,http://twitter.com/koshmarek11/statuses/1246578279563304965,"On może kasłać, ważne zeby jego nikt nie zakasłał.. @SzumowskiLukasz stwierdził że jest tak źle ze pora załozyc maski.. płakać się chce..... w żadnym kraju nikt tak żle nie potraktował słuzby zdrowia.. [statystyki i sondaże nie kłamią]",1582231379,830496347,Negative,kaczmars@gmail.com,305
303,306,"@RobertBiedron własnie tłumaczy w TVN ze w Polsce potrzeba wiecej pieniędzy dla przedsiębiorców , dla słuzby zdrowia , dla zwykłych ludzi . My to wiemy Panie Pośle od ponad 30 lat . Prosze zapytać p . Lewandowskiego gdzie są pieniadze z NFI , p.Balcerowcza gdzie sa pieniadze z FOZZ ...",słuzby zdrowia,http://twitter.com/szewczyk_renata/statuses/1243896244440838144,"@RobertBiedron własnie tłumaczy w TVN ze w Polsce potrzeba wiecej pieniędzy dla przedsiębiorców , dla słuzby zdrowia , dla zwykłych ludzi. My to wiemy Panie Pośle od ponad 30 lat. Prosze zapytać p.Lewandowskiego gdzie są pieniadze z NFI,p.Balcerowcza gdzie sa pieniadze z FOZZ...",1435234219,-1594093302,Neutral,kaczmars@gmail.com,304
302,305,"@piszczel77 @adam_abramczyk @JarekMyjak @MZ_GOV_PL NIe myl \ "" słuzby zdrowia \ "" z ministerstwem zdrowia to całkeim inne podmioty",słuzby zdrowia,http://twitter.com/mara2n1/statuses/1247588620690735106,"@piszczel77 @adam_abramczyk @JarekMyjak @MZ_GOV_PL NIe myl \""słuzby zdrowia \"" z ministerstwem zdrowia to całkeim inne podmioty",2029849437,628515215,Neutral,kaczmars@gmail.com,303
301,304,"@pawelkowalpl w relacji do zachodu , mamy tyle ile mamy wiele jeszcze jest do zrobienia żeby dogonić kraje rozwinięte , i trudno tu mówić o zaniedbaniach - po prostu may mniej kasy i nasza słuzba zdrowia jest biedniejsza inwestowanie w ten obszar za wszelką cenę byłoby zabójcze dla gospodarki ,",słuzba zdrowia,http://twitter.com/Robert39976069/statuses/1247099747233644544,"@pawelkowalpl w relacji do zachodu, mamy tyle ile mamy wiele jeszcze jest do zrobienia żeby dogonić kraje rozwinięte, i trudno tu mówić o zaniedbaniach - po prostu may mniej kasy i nasza słuzba zdrowia jest biedniejsza inwestowanie w ten obszar za wszelką cenę byłoby zabójcze dla gospodarki,",1989044843,367797521,Neutral,kaczmars@gmail.com,302
300,303,"Słuzba zdrowia juz prawie nie istnieje.Ludzie zaczną masowo umierac nie tylko na wirusa , ale przez brak opieki lekarskiej , gwałtownie wzrasta bezrobocie , a gospodarka leci w dół łeb na szyję . Czyli mowicie ze dalej mamy kraj mlekiem i miodem płynący ? No tylko gratulowac zakłamania .",słuzba zdrowia,http://twitter.com/MagorzataSowis5/statuses/1244562563435765760,"Słuzba zdrowia juz prawie nie istnieje.Ludzie zaczną masowo umierac nie tylko na wirusa ,ale przez brak opieki lekarskiej,gwałtownie wzrasta bezrobocie,a gospodarka leci w dół łeb na szyję.Czyli mowicie ze dalej mamy kraj mlekiem i miodem płynący?No tylko gratulowac zakłamania.",1997920929,1746467773,Negative,kaczmars@gmail.com,301
299,302,Szanowna Pani proszę jeszcze wziąć kredki - ! może być kredy narysować na chodniku . Na pewno słuzba zdrowia w Polsce i na cały świecie e we wszechświecie będzie usatysfakcjonowana i szczęśliwa . no cóż ja głupa zrobiłam przelew na maseczki a wystarczyło poklaskac .,słuzba zdrowia,http://twitter.com/MamaMuminka4/statuses/1244558158858723328,Szanowna Pani proszę jeszcze wziąć kredki - !może być kredy narysować na chodniku. Na pewno słuzba zdrowia w Polsce i na cały świecie e we wszechświecie będzie usatysfakcjonowana i szczęśliwa. no cóż ja głupa zrobiłam przelew na maseczki a wystarczyło poklaskac.,762803671,-1737491991,Negative,kaczmars@gmail.com,300
298,301,@JadwigaSokolow1 @BellaOneczko Najgorsi to Ci co zarazeni bez objawów / nosiciele / . 1 - miejsce to słuzba zdrowia łapiaca sie 5-6 etatów .,słuzba zdrowia,http://twitter.com/danuta31497300/statuses/1248165555221168129,@JadwigaSokolow1 @BellaOneczko Najgorsi to Ci co zarazeni bez objawów/nosiciele/.1-miejsce to słuzba zdrowia łapiaca sie 5-6 etatów.,-1048124138,-1780064634,Neutral,kaczmars@gmail.com,299
297,300,"@earchiwumkpn @Dan_Liszkiewicz Urosnie nam , zgony są przesuniete wczasie w stosunku do zakazeń . Ale jakis kosmicznych wyników nie bedzie , bo mimo wszystko słuzba zdrowia sie nie zapchała jeszcze .",słuzba zdrowia,http://twitter.com/tomekGwcst/statuses/1247853846455435266,"@earchiwumkpn @Dan_Liszkiewicz Urosnie nam, zgony są przesuniete wczasie w stosunku do zakazeń. Ale jakis kosmicznych wyników nie bedzie, bo mimo wszystko słuzba zdrowia sie nie zapchała jeszcze.",-1105718354,1252775784,Neutral,kaczmars@gmail.com,298
296,299,"Dawno już pisałem , powtórzę . W dobie szalejącej drożyzny , postanowiłem zrezygnować z pracy zawodowej ( 4500-5500 netto ) w imię 500 + . Obecnie żona stoi przed tym dylematem . Serio .",szalejącej drożyzny,http://twitter.com/ChrisKrzysiek/statuses/1237349160682217472,"Dawno już pisałem, powtórzę. W dobie szalejącej drożyzny, postanowiłem zrezygnować z pracy zawodowej (4500-5500netto) w imię 500+. Obecnie żona stoi przed tym dylematem. Serio. ",-1778687404,-1934757973,Negative,kaczmars@gmail.com,297
295,298,"Ewidentna manipulacja . Dzięki programowi Leki 75 + emeryci oszczędzili 2 mld złotych , bo tych pieniędzy po prostu - z racji szalejącej drożyzny - NIE WYDALI na leki i musieli przeznaczyć na inne cele .",szalejącej drożyzny,http://twitter.com/NNiepoprawna/statuses/1228276600170516481,"Ewidentna manipulacja. Dzięki programowi Leki 75+ emeryci oszczędzili 2 mld złotych, bo tych pieniędzy po prostu - z racji szalejącej drożyzny - NIE WYDALI na leki i musieli przeznaczyć na inne cele.",-1740790495,1827866914,Negative,kaczmars@gmail.com,296
294,297,"@M_K_Blonska Szalejąca drożyzna ... ? ! Rozumiem , że Ty ze starym Kidawą w chacie , w tym szaleństwie , z nerwów , zeżarliscie całe skitrane relanium ?",szalejąca drożyzna,http://twitter.com/swiat_raymunda/statuses/1235133765392965634,"@M_K_Blonska Szalejąca drożyzna...?! Rozumiem, że Ty ze starym Kidawą w chacie, w tym szaleństwie, z nerwów, zeżarliscie całe skitrane relanium?",1382996627,1231358675,Negative,kaczmars@gmail.com,295
293,296,"@Stanley16906654 @pisorgpl @AndrzejDuda Oszustwo goni oszustwo , skandalicznie zaniżona waloryzacja rent i emerytur , szalejąca drożyzna , podatki od czego się da , obietnice kolejnego obniżenia wieku emerytalnego czego budżet nie wytrzyma , ruski węgiel nadal wjeżdża a polski leży na hałdach . A owce beczą meeee ...",szalejąca drożyzna,http://twitter.com/LuckyLoser1950/statuses/1226412137372889088,"@Stanley16906654 @pisorgpl @AndrzejDuda Oszustwo goni oszustwo , skandalicznie zaniżona waloryzacja rent i emerytur , szalejąca drożyzna , podatki od czego się da , obietnice kolejnego obniżenia wieku emerytalnego czego budżet nie wytrzyma , ruski węgiel nadal wjeżdża a polski leży na hałdach. A owce beczą meeee....",-1780072216,1485771843,Negative,kaczmars@gmail.com,294
292,295,#DrożyznaPlus atakuje ! Polska liderem pod względem tempa wzrostu cen żywności w całej Unii Europejskiej . Oprócz nowych podatków w #państwoPiS zalewa nas szalejąca drożyzna . Jak wiele będą musiały jeszcze wytrzymać portfele Polaków ? pic.twitter.com/PHCvfMzjmt,szalejąca drożyzna,http://twitter.com/Platforma_org/statuses/1235618651169939456,#DrożyznaPlus atakuje! Polska liderem pod względem tempa wzrostu cen żywności w całej Unii Europejskiej. Oprócz nowych podatków w #państwoPiS zalewa nas szalejąca drożyzna. Jak wiele będą musiały jeszcze wytrzymać portfele Polaków?pic.twitter.com/PHCvfMzjmt,-1033691010,1261217769,Negative,kaczmars@gmail.com,293
291,294,"Bo wirus nie dotrze do OKW . Tak twierdzi PiS . To są strefy wolne . P . S . W kościele też nie można się zarazić a przyjaciel Karczewskiego , Łukaszenko powiedział : A widzi pani , żeby jakiś wirus latał , bo ja nie widzę ! Taki jest tok myślenia rządu .",strefy wolne,http://twitter.com/ObPisu/statuses/1244938984305950721,"Bo wirus nie dotrze do OKW. Tak twierdzi PiS. To są strefy wolne. P.S. W kościele też nie można się zarazić a przyjaciel Karczewskiego, Łukaszenko powiedział: A widzi pani, żeby jakiś wirus latał, bo ja nie widzę! Taki jest tok myślenia rządu.",-107529804,1061402998,Negative,kaczmars@gmail.com,292
290,293,Wczoraj frakcja #Pis odrzuciła poprawki #TamaAntykryzysowa Senatu NIE ma pieniędzy na ochronę zdrowia NIE ma pieniędzy na testy dla pracowników slużby zdrowia NIE ma pieniędzy dla przedsiębiorców NIE ma racjonalnych zasiłków dla rodziców Pozostała #TarczaKartonowapic .twitter.com/V5hfBIlTq1,slużby zdrowia,http://twitter.com/werpiotrowska/statuses/1245276719981920256,Wczoraj frakcja #Pis odrzuciła poprawki #TamaAntykryzysowa Senatu NIE ma pieniędzy na ochronę zdrowia NIE ma pieniędzy na testy dla pracowników slużby zdrowia NIE ma pieniędzy dla przedsiębiorców NIE ma racjonalnych zasiłków dla rodziców Pozostała #TarczaKartonowapic.twitter.com/V5hfBIlTq1,1886108797,-1264053104,Negative,kaczmars@gmail.com,291
289,292,"Przyrost urodzeń JUŻ został zarejestrowany :) Większość slużby zdrowia podlega lewackim samorządom , więc do nich pretensje , a nie do Rządu , który przeznacza na nią 50 % więcej niż PO . Gospodarka węglowa jest rozwojowa , vide Australia . Precz z Zielonym Ładem",slużby zdrowia,http://twitter.com/krystynaWarsaw/statuses/1248179768673124352,"Przyrost urodzeń JUŻ został zarejestrowany :) Większość slużby zdrowia podlega lewackim samorządom,więc do nich pretensje,a nie do Rządu,który przeznacza na nią 50% więcej niż PO. Gospodarka węglowa jest rozwojowa,vide Australia. Precz z Zielonym Ładem",1566314984,443753378,Negative,kaczmars@gmail.com,290
